date,cases,deaths,cases_smoothed,deaths_smoothed,cfr,air temperature
2020-01-02,1.0,0.0,0.14285714285714285,0.0,0.0,1.5811111111111114
2020-01-03,0.0,0.0,0.14285714285714285,0.0,0.0,1.9744444444444447
2020-01-04,0.0,0.0,0.14285714285714285,0.0,0.0,2.328684444444445
2020-01-05,0.0,0.0,0.14285714285714285,0.0,0.0,2.9086844444444444
2020-01-06,0.0,0.0,0.0,0.0,0.0,3.061591111111111
2020-01-07,0.0,0.0,0.14285714285714285,0.0,0.0,3.854506666666667
2020-01-08,0.0,0.0,0.14285714285714285,0.0,0.0,4.81264
2020-01-09,0.0,0.0,0.14285714285714285,0.0,0.0,5.011093333333333
2020-01-10,1.0,0.0,0.14285714285714285,0.0,0.0,4.911573333333334
2020-01-11,0.0,0.0,0.14285714285714285,0.0,0.0,4.677546666666666
2020-01-12,0.0,0.0,0.2857142857142857,0.0,0.0,4.366346666666667
2020-01-13,0.0,0.0,0.2857142857142857,0.0,0.0,4.5032
2020-01-14,0.0,0.0,0.14285714285714285,0.0,0.0,5.0811488888888885
2020-01-15,1.0,0.0,0.14285714285714285,0.0,0.0,5.4808288888888885
2020-01-16,0.0,0.0,0.14285714285714285,0.0,0.0,5.390162222222222
2020-01-17,0.0,0.0,0.2857142857142857,0.0,0.0,4.549842222222223
2020-01-18,0.0,0.0,0.2857142857142857,0.0,0.0,3.368295555555555
2020-01-19,0.0,0.0,0.14285714285714285,0.0,0.0,2.3452266666666666
2020-01-20,1.0,0.0,0.2857142857142857,0.0,0.0,1.609333333333333
2020-01-21,0.0,0.0,0.2857142857142857,0.0,0.0,1.1059733333333333
2020-01-22,0.0,0.0,0.2857142857142857,0.0,0.0,0.8666533333333334
2020-01-23,1.0,0.0,0.2857142857142857,0.0,0.0,0.7286400000000001
2020-01-24,0.0,0.0,0.14285714285714285,0.0,0.0,0.9431355555555555
2020-01-25,0.0,0.0,0.42857142857142855,0.0,0.0,1.7658022222222223
2020-01-26,0.0,0.0,0.7142857142857143,0.0,0.0,2.3464955555555553
2020-01-27,0.0,0.0,0.5714285714285714,0.0,0.0,2.7927488888888887
2020-01-28,2.0,0.0,1.1428571428571428,0.0,0.0,3.651028888888889
2020-01-29,2.0,0.0,1.2857142857142858,0.0,0.0,5.221066666666667
2020-01-30,0.0,0.0,1.2857142857142858,0.0,0.0,6.254720000000001
2020-01-31,4.0,0.0,1.4285714285714286,0.0,0.0,6.942186666666666
2020-02-01,1.0,0.0,1.7142857142857142,0.0,0.0,7.83536
2020-02-02,0.0,0.0,1.5714285714285714,0.0,0.0,7.395893333333333
